state,name,age,pop10,pop11,pop12,pop13,pop14,property
19,Iowa,60,36976,38297,39542,40016,40870,60
20,Kansas,60,32541,33633,34377,35298,36381,60
21,Kentucky,60,53444,54008,55183,55751,57976,60
22,Louisiana,60,53015,54384,55036,56301,58965,60
23,Maine,60,19008,19260,19889,20377,20861,60
24,Maryland,60,68369,69859,70945,73732,75095,60
25,Massachusetts,60,79144,80670,82329,85018,87639,60
26,Michigan,60,123670,127279,130145,132193,136131,60
27,Minnesota,60,62374,64682,67341,68692,70641,60
28,Mississippi,60,34738,34991,35074,35655,37315,60
29,Missouri,60,71303,72898,74337,75987,78719,60
30,Montana,60,13913,14307,14738,15257,15328,60
31,Nebraska,60,21317,21984,22684,22814,23563,60
32,Nevada,60,31564,31225,31974,33067,34452,60
33,New Hampshire,60,17251,17588,18351,19045,19473,60
34,New Jersey,60,102853,103494,105626,109521,112936,60
35,New Mexico,60,26023,25964,26126,26753,26896,60
36,New York,60,231798,231002,233034,239117,245918,60
37,North Carolina,60,111889,113680,116951,119894,123685,60
38,North Dakota,60,7976,8385,8908,9119,9257,60
39,Ohio,60,144028,146585,149668,152464,156450,60
40,Oklahoma,60,43570,43926,44661,46242,47841,60
41,Oregon,60,51420,52163,53574,55133,55642,60
42,Pennsylvania,60,158162,162753,167995,172538,176443,60
44,Rhode Island,60,12802,12838,13221,13692,14150,60
45,South Carolina,60,58131,58533,59515,61116,62957,60
46,South Dakota,60,9785,10178,10630,10870,11370,60
47,Tennessee,60,77682,78155,79351,81406,84951,60
48,Texas,60,256158,261385,269033,281840,292596,60
49,Utah,60,23594,24409,25455,26840,27842,60
50,Vermont,60,8875,9236,9365,9502,9673,60
51,Virginia,60,94046,94591,96337,100264,103116,60
53,Washington,60,82749,84219,86480,90297,92253,60
54,West Virginia,60,26916,26828,26995,27085,27093,60
55,Wisconsin,60,69356,71692,74080,75342,77686,60
56,Wyoming,60,7309,7526,7809,8122,8246,60
0,United States,61,3519931,3588332,3637575,3717561,3834276,70
1,Alabama,61,57750,57810,57965,58834,60199,70
2,Alaska,61,7948,8388,8374,8711,8892,70
3,Arizona,61,71913,72861,73310,74253,76953,70
5,Arkansas,61,34772,34421,34662,34848,35778,70
6,California,61,385558,401055,400657,409897,428502,70
8,Colorado,61,56934,59100,60402,62460,65149,70
9,Connecticut,61,41724,42096,42736,44128,46005,70
10,Delaware,61,10885,10851,11115,11406,12089,70
11,District of Columbia,61,6392,6453,6438,6414,6697,70
12,Florida,61,229643,232763,236028,239685,247667,70
13,Georgia,61,104049,105386,106005,107623,111305,70
15,Hawaii,61,17274,17982,17188,17445,17819,70
16,Idaho,61,17485,17793,18424,19143,19912,70
17,Illinois,61,139871,144056,147266,149524,153482,70
18,Indiana,61,74330,74943,76200,78682,80993,70
19,Iowa,61,35628,36531,37923,39170,39570,70
20,Kansas,61,31401,32089,33266,33977,34889,70
21,Kentucky,61,53010,52982,53370,54687,55230,70
22,Louisiana,61,51181,52648,53796,54498,55688,70
23,Maine,61,18793,18894,19137,19784,20231,70
24,Maryland,61,66796,67412,68927,69885,72495,70
25,Massachusetts,61,77768,78299,79826,81499,84115,70
26,Michigan,61,120296,122295,125754,128698,130683,70
27,Minnesota,61,59400,61777,64167,66703,67949,70
28,Mississippi,61,33437,34323,34506,34789,35247,70
29,Missouri,61,69936,70644,72271,73628,75144,70
30,Montana,61,13386,13848,14240,14681,15197,70
31,Nebraska,61,20548,21090,21728,22418,22482,70
32,Nevada,61,30886,31410,31339,32103,33313,70
33,New Hampshire,61,17198,17063,17489,18175,18847,70
34,New Jersey,61,98880,101003,101766,103901,107555,70
35,New Mexico,61,25345,25804,25585,25813,26494,70
36,New York,61,223315,228946,227789,230317,235915,70
37,North Carolina,61,110971,111882,113534,116750,119672,70
38,North Dakota,61,7693,7885,8258,8805,9015,70
39,Ohio,61,140871,142105,144520,147556,150315,70
40,Oklahoma,61,42497,42993,43361,44183,45714,70
41,Oregon,61,49724,51198,51880,53258,55012,70
42,Pennsylvania,61,155259,156679,161031,166219,170618,70
44,Rhode Island,61,12467,12527,12673,13087,13578,70
45,South Carolina,61,57480,58247,58743,59767,61510,70
46,South Dakota,61,9393,9760,10243,10658,10832,70
47,Tennessee,61,77515,77090,77479,78746,80795,70
48,Texas,61,247056,254986,260143,267361,280298,70
49,Utah,61,22864,23530,24383,25424,26810,70
50,Vermont,61,8799,8797,9117,9226,9383,70
51,Virginia,61,92533,92968,93581,95197,99072,70
53,Washington,61,80358,82089,83863,85668,89781,70
54,West Virginia,61,26898,26589,26530,26702,26773,70
55,Wisconsin,61,66890,68805,71122,73460,74686,70
56,Wyoming,61,6931,7186,7465,7715,7926,70
0,United States,62,3495002,3489568,3557642,3605886,3685772,70
1,Alabama,62,57758,57276,57386,57333,58270,70
2,Alaska,62,7303,7792,8150,8055,8389,70
3,Arizona,62,73219,72361,73477,73846,74841,70
5,Arkansas,62,34653,34514,34115,34368,34529,70
6,California,62,377465,381848,397341,396918,406154,70
8,Colorado,62,56070,56467,58797,59923,61988,70
9,Connecticut,62,42017,40971,41414,42031,43231,70
10,Delaware,62,11177,10988,10905,11291,11585,70
11,District of Columbia,62,6207,6340,6360,6320,6322,70
12,Florida,62,235059,233100,234654,237972,243101,70
13,Georgia,62,103926,102897,104662,104995,106600,70
15,Hawaii,62,16978,17019,17732,16912,17218,70
16,Idaho,62,17415,17474,17880,18450,19234,70
17,Illinois,62,138337,137789,141866,144858,147104,70
18,Indiana,62,72810,73454,74051,75375,77778,70
19,Iowa,62,34952,35159,36082,37494,38721,70
20,Kansas,62,30879,30941,31594,32800,33483,70
21,Kentucky,62,52316,52368,52339,52760,54063,70
22,Louisiana,62,50297,50661,51900,53134,53804,70
23,Maine,62,19006,18694,18808,18980,19666,70
24,Maryland,62,66503,65817,66503,67750,68636,70
25,Massachusetts,62,77124,76786,77373,78923,80392,70
26,Michigan,62,118424,118710,120659,124066,126949,70
27,Minnesota,62,58073,58848,61201,63560,66012,70
28,Mississippi,62,33465,32969,33868,34106,34370,70
29,Missouri,62,69049,69227,69930,71604,72883,70
30,Montana,62,12992,13283,13748,14133,14626,70
31,Nebraska,62,19848,20226,20868,21470,22155,70
32,Nevada,62,31382,30749,31663,31473,32251,70
33,New Hampshire,62,17343,16931,16885,17283,17992,70
34,New Jersey,62,99204,97138,99423,100211,102245,70
35,New Mexico,62,25028,25053,25544,25328,25454,70
36,New York,62,220309,219956,225309,224485,226455,70
37,North Carolina,62,112308,110932,111668,113517,116647,70
38,North Dakota,62,7404,7544,7724,8128,8666,70
39,Ohio,62,139860,138805,139992,142512,145514,70
40,Oklahoma,62,42169,41983,42551,42952,43682,70
41,Oregon,62,48881,49676,51078,51760,53150,70
42,Pennsylvania,62,156107,153481,154947,159123,164238,70
44,Rhode Island,62,12265,12278,12340,12494,12943,70
45,South Carolina,62,58493,57596,58542,59134,60229,70
46,South Dakota,62,9073,9368,9815,10357,10691,70
47,Tennessee,62,77626,76897,76406,76956,78246,70
48,Texas,62,243594,245388,253181,257987,265530,70
49,Utah,62,22324,22658,23406,24275,25312,70
50,Vermont,62,8642,8693,8716,9004,9106,70
51,Virginia,62,92263,91414,91761,92326,93877,70
53,Washington,62,79425,79509,81573,83242,85039,70
54,West Virginia,62,26243,26516,26217,26153,26278,70
55,Wisconsin,62,65007,66185,68136,70363,72598,70
56,Wyoming,62,6730,6839,7102,7396,7525,70
0,United States,63,3652119,3461368,3456741,3523865,3572353,70
1,Alabama,63,60111,57013,56631,56693,56669,70
2,Alaska,63,7255,7070,7558,7781,7751,70
3,Arizona,63,78095,73763,72790,73917,74315,70
5,Arkansas,63,36943,34392,34140,33822,34084,70
6,California,63,385962,372896,378075,393079,392784,70
8,Colorado,63,58371,55615,55953,58446,59429,70
9,Connecticut,63,44959,41284,40263,40720,41300,70
10,Delaware,63,11949,11258,11033,10938,11462,70
11,District of Columbia,63,6227,6149,6321,6262,6254,70
12,Florida,63,253492,238398,234512,236382,241066,70
13,Georgia,63,107279,103143,102270,103629,104186,70
15,Hawaii,63,16755,16737,16734,17444,16634,70
16,Idaho,63,18162,17409,17503,17875,18427,70
17,Illinois,63,143131,136083,135499,139504,142395,70
18,Indiana,63,76343,71754,72460,73018,74342,70
19,Iowa,63,36477,34407,34711,35682,37069,70
20,Kansas,63,32358,30408,30502,31172,32407,70
21,Kentucky,63,54939,51662,51635,51833,52141,70
22,Louisiana,63,52633,49747,49895,51225,52360,70
23,Maine,63,19885,18875,18622,18735,18882,70
24,Maryland,63,68795,65329,64765,65344,66451,70
25,Massachusetts,63,81398,76165,75928,76526,78006,70
26,Michigan,63,123485,116756,116986,119144,122424,70
27,Minnesota,63,60240,57377,58274,60570,62822,70
28,Mississippi,63,34991,32958,32503,33502,33665,70
29,Missouri,63,72855,68248,68453,69021,70743,70
30,Montana,63,13542,12913,13207,13687,14068,70
31,Nebraska,63,20363,19588,19985,20624,21152,70
32,Nevada,63,33297,31350,31018,31935,31674,70
33,New Hampshire,63,18245,17174,16887,16689,17103,70
34,New Jersey,63,104787,97515,95583,97803,98565,70
35,New Mexico,63,25651,24784,24776,25265,25016,70
36,New York,63,228015,216538,216447,222002,220662,70
37,North Carolina,63,118693,112021,110582,111311,113273,70
38,North Dakota,63,7545,7282,7394,7615,7998,70
39,Ohio,63,146473,137541,136558,137715,140255,70
40,Oklahoma,63,44689,41605,41446,41956,42333,70
41,Oregon,63,51758,48684,49379,50889,51586,70
42,Pennsylvania,63,165369,154182,151480,153026,157096,70
44,Rhode Island,63,13215,11931,12041,12179,12286,70
45,South Carolina,63,62436,58571,57717,58861,59484,70
46,South Dakota,63,9155,9054,9354,9882,10324,70
47,Tennessee,63,81774,77002,76247,75798,76324,70
48,Texas,63,250854,241654,243664,250902,255927,70
49,Utah,63,22954,22195,22582,23416,24099,70
50,Vermont,63,8932,8554,8575,8565,8876,70
51,Virginia,63,96522,91052,90372,90430,91088,70
53,Washington,63,83094,78527,78950,80694,82533,70
54,West Virginia,63,27250,25934,26193,25903,25767,70
55,Wisconsin,63,67382,64211,65466,67403,69569,70
56,Wyoming,63,7034,6610,6822,7051,7227,70
0,United States,64,2705976,3614293,3425840,3421011,3488075,70
1,Alabama,64,44595,59453,56353,55881,56038,70
2,Alaska,64,5330,7089,6837,7285,7447,70
3,Arizona,64,58658,78242,74360,73293,74512,70
5,Arkansas,64,27358,36538,33915,33685,33337,70
6,California,64,297784,381662,368567,373482,388604,70
8,Colorado,64,42054,58005,55382,55646,58070,70
9,Connecticut,64,33189,44141,40440,39413,39787,70
10,Delaware,64,8793,11921,11320,11140,11099,70
11,District of Columbia,64,4750,6148,6094,6245,6136,70
12,Florida,64,195317,255606,240954,236616,239455,70
13,Georgia,64,79589,106240,102331,101279,102776,70
15,Hawaii,64,13760,16569,16488,16542,17240,70
16,Idaho,64,13432,18120,17508,17426,17916,70
17,Illinois,64,105549,141120,133740,133224,137167,70
18,Indiana,64,54970,75252,70618,71476,72023,70
19,Iowa,64,26379,35908,33934,34239,35161,70
20,Kansas,64,23206,31859,29919,30097,30795,70
21,Kentucky,64,39737,54181,50889,50914,51035,70
22,Louisiana,64,38594,51945,48934,49133,50356,70
23,Maine,64,13920,19710,18696,18466,18559,70
24,Maryland,64,50467,67763,64270,63622,63966,70
25,Massachusetts,64,58848,80324,75092,74937,75396,70
26,Michigan,64,89347,121811,115018,115283,117461,70
27,Minnesota,64,43550,59459,56618,57564,59730,70
28,Mississippi,64,25840,34431,32452,32059,33043,70
29,Missouri,64,53513,71961,67495,67787,68274,70
30,Montana,64,9911,13405,12815,13134,13618,70
31,Nebraska,64,14674,20058,19293,19695,20365,70
32,Nevada,64,24954,33080,31611,30996,32087,70
33,New Hampshire,64,12736,18023,17032,16657,16529,70
34,New Jersey,64,78430,102928,95515,93880,95984,70
35,New Mexico,64,19425,25262,24311,24364,24886,70
36,New York,64,172002,224433,212521,213054,218098,70
37,North Carolina,64,88274,118064,111501,110185,110923,70
38,North Dakota,64,5655,7444,7154,7291,7524,70
39,Ohio,64,102218,144283,135186,134279,135454,70
40,Oklahoma,64,33325,44003,41041,40874,41366,70
41,Oregon,64,37446,51364,48570,49202,50663,70
42,Pennsylvania,64,116789,163202,152013,149095,150784,70
44,Rhode Island,64,9676,13012,11721,11853,11991,70
45,South Carolina,64,46544,62215,58847,58129,59361,70
46,South Dakota,64,6814,9049,9056,9398,9810,70
47,Tennessee,64,59730,80898,76147,75541,75019,70
48,Texas,64,190431,248528,239720,241229,248595,70
49,Utah,64,16859,22827,22034,22588,23333,70
50,Vermont,64,6438,8850,8466,8438,8434,70
51,Virginia,64,70772,95344,89684,89016,88971,70
53,Washington,64,60684,82157,77911,78024,79931,70
54,West Virginia,64,19465,26796,25520,25806,25482,70
55,Wisconsin,64,49152,66651,63388,64743,66590,70
56,Wyoming,64,5043,6959,6559,6806,6894,70
0,United States,65,2678532,2675970,3574805,3388166,3384449,70
1,Alabama,65,44618,44099,58760,55613,55261,70
2,Alaska,65,5199,5194,6813,6581,7011,70
3,Arizona,65,59371,59057,78757,75338,74319,70
5,Arkansas,65,28154,27099,36191,33502,33317,70
6,California,65,293627,295413,377789,365192,369942,70
8,Colorado,65,40906,41907,57564,55066,55177,70
9,Connecticut,65,32206,32455,43249,39503,38266,70
10,Delaware,65,8712,8822,11908,11444,11270,70
11,District of Columbia,65,4709,4641,5979,5821,5967,70
12,Florida,65,197751,195620,258293,244664,241107,70
13,Georgia,65,78380,78601,104900,101312,100257,70
15,Hawaii,65,13889,13563,16285,16340,16362,70
16,Idaho,65,13535,13442,18129,17587,17520,70
17,Illinois,65,102816,103539,138412,130820,130142,70
18,Indiana,65,54984,54096,74099,69304,70303,70
19,Iowa,65,26104,26010,35416,33458,33741,70
20,Kansas,65,23143,22792,31306,29381,29562,70
21,Kentucky,65,39485,39073,53393,49989,50143,70
22,Louisiana,65,38706,38070,51204,48094,48407,70
23,Maine,65,13810,13776,19569,18498,18310,70
24,Maryland,65,49775,49640,66499,63303,62335,70
25,Massachusetts,65,57885,58152,79155,73953,73686,70
26,Michigan,65,87952,87955,120093,113028,113377,70
27,Minnesota,65,43142,43146,58726,55936,56642,70
28,Mississippi,65,25652,25495,34019,31936,31669,70
29,Missouri,65,53647,52508,70904,66329,66627,70
30,Montana,65,9881,9869,13363,12801,13115,70
31,Nebraska,65,14750,14419,19789,18975,19368,70
32,Nevada,65,24879,24803,33002,31786,31294,70
33,New Hampshire,65,12259,12525,17763,16727,16439,70
34,New Jersey,65,75708,76988,101197,93569,91781,70
35,New Mexico,65,19266,19155,24977,24062,24108,70
36,New York,65,168374,168957,219899,207908,208204,70
37,North Carolina,65,87164,87724,117374,111144,109595,70
38,North Dakota,65,5668,5581,7309,6996,7163,70
39,Ohio,65,98943,100419,142134,132396,131852,70
40,Oklahoma,65,34183,32889,43404,40397,40168,70
41,Oregon,65,37021,37221,51190,48262,49063,70
42,Pennsylvania,65,114383,115039,160951,149314,146488,70
44,Rhode Island,65,9412,9439,12806,11410,11605,70
45,South Carolina,65,46425,46457,62091,58951,58430,70
46,South Dakota,65,6763,6827,8972,9035,9378,70
47,Tennessee,65,60148,58975,80021,75390,74807,70
48,Texas,65,188917,188590,245524,237369,238944,70
49,Utah,65,16944,16801,22751,22028,22528,70
50,Vermont,65,6500,6364,8704,8286,8275,70
51,Virginia,65,69686,69845,94100,88222,87629,70
53,Washington,65,60340,60304,81200,77327,77486,70
54,West Virginia,65,19345,19098,26410,24998,25427,70
55,Wisconsin,65,48384,48622,65782,62455,63825,70
56,Wyoming,65,5031,4894,6680,6366,6757,70
0,United States,66,2621346,2646389,2644091,3531557,3347776,70
1,Alabama,66,44119,44130,43559,57920,54898,70
2,Alaska,66,4894,5114,4993,6598,6338,70
3,Arizona,66,59209,59612,59587,79159,76565,70
5,Arkansas,66,27976,27771,26671,35684,33051,70
6,California,66,277570,290443,291536,373762,360524,70
8,Colorado,66,39299,40612,41500,56997,54693,70
9,Connecticut,66,31824,31508,31721,42256,38370,70
10,Delaware,66,8751,8678,8823,11949,11610,70
11,District of Columbia,66,4589,4584,4465,5766,5578,70
12,Florida,66,198296,197592,198255,260492,249140,70
13,Georgia,66,76011,77454,77581,103870,100167,70
15,Hawaii,66,13328,13729,13326,16150,16177,70
16,Idaho,66,13458,13490,13395,18105,17653,70
17,Illinois,66,101410,100880,101385,135726,127705,70
18,Indiana,66,53913,54130,53122,72694,67902,70
19,Iowa,66,25815,25620,25533,34777,32838,70
20,Kansas,66,22994,22739,22382,30779,28728,70
21,Kentucky,66,38605,38754,38451,52425,49133,70
22,Louisiana,66,37552,38056,37424,50222,47173,70
23,Maine,66,14006,13726,13629,19406,18329,70
24,Maryland,66,47954,48815,48577,65413,61723,70
25,Massachusetts,66,56431,56982,57094,77803,72393,70
26,Michigan,66,87918,86542,86601,117963,110941,70
27,Minnesota,66,42543,42714,42517,57883,54953,70
28,Mississippi,66,25303,25273,25132,33530,31473,70
29,Missouri,66,53687,52753,51729,69708,65313,70
30,Montana,66,9816,9811,9824,13211,12680,70
31,Nebraska,66,14630,14502,14163,19451,18642,70
