DIVISION,STATE,NAME,SEX,AGE,POPEST2014_CIV
8,16,Idaho,2,29,10460
8,16,Idaho,2,30,10300
8,16,Idaho,2,31,10638
8,16,Idaho,2,32,10821
8,16,Idaho,2,33,10638
8,16,Idaho,2,34,10854
8,16,Idaho,2,35,10373
8,16,Idaho,2,36,10102
8,16,Idaho,2,37,10150
8,16,Idaho,2,38,9617
8,16,Idaho,2,39,9785
8,16,Idaho,2,40,9326
8,16,Idaho,2,41,9312
8,16,Idaho,2,42,9519
8,16,Idaho,2,43,10082
8,16,Idaho,2,44,10127
8,16,Idaho,2,45,9603
8,16,Idaho,2,46,9172
8,16,Idaho,2,47,9199
8,16,Idaho,2,48,9394
8,16,Idaho,2,49,9704
8,16,Idaho,2,50,10158
8,16,Idaho,2,51,10386
8,16,Idaho,2,52,10501
8,16,Idaho,2,53,10967
8,16,Idaho,2,54,10652
8,16,Idaho,2,55,10613
8,16,Idaho,2,56,10909
8,16,Idaho,2,57,10918
8,16,Idaho,2,58,10426
8,16,Idaho,2,59,10299
8,16,Idaho,2,60,10139
8,16,Idaho,2,61,10094
8,16,Idaho,2,62,9755
8,16,Idaho,2,63,9391
8,16,Idaho,2,64,9128
8,16,Idaho,2,65,8843
8,16,Idaho,2,66,8892
8,16,Idaho,2,67,9047
8,16,Idaho,2,68,6696
8,16,Idaho,2,69,6897
8,16,Idaho,2,70,6813
8,16,Idaho,2,71,6814
8,16,Idaho,2,72,5882
8,16,Idaho,2,73,5478
8,16,Idaho,2,74,5114
8,16,Idaho,2,75,4735
8,16,Idaho,2,76,4461
8,16,Idaho,2,77,4077
8,16,Idaho,2,78,3900
8,16,Idaho,2,79,3629
8,16,Idaho,2,80,3305
8,16,Idaho,2,81,3178
8,16,Idaho,2,82,3094
8,16,Idaho,2,83,2867
8,16,Idaho,2,84,2741
8,16,Idaho,2,85,17152
8,16,Idaho,2,999,815288
3,17,Illinois,0,0,156134
3,17,Illinois,0,1,156360
3,17,Illinois,0,2,158115
3,17,Illinois,0,3,159663
3,17,Illinois,0,4,160413
3,17,Illinois,0,5,160525
3,17,Illinois,0,6,165901
3,17,Illinois,0,7,167073
3,17,Illinois,0,8,167057
3,17,Illinois,0,9,167770
3,17,Illinois,0,10,169693
3,17,Illinois,0,11,168463
3,17,Illinois,0,12,168009
3,17,Illinois,0,13,171752
3,17,Illinois,0,14,174134
3,17,Illinois,0,15,171302
3,17,Illinois,0,16,172641
3,17,Illinois,0,17,173404
3,17,Illinois,0,18,169483
3,17,Illinois,0,19,170139
3,17,Illinois,0,20,175083
3,17,Illinois,0,21,176926
3,17,Illinois,0,22,182546
3,17,Illinois,0,23,182505
3,17,Illinois,0,24,181250
3,17,Illinois,0,25,175556
3,17,Illinois,0,26,173852
3,17,Illinois,0,27,173625
3,17,Illinois,0,28,177289
3,17,Illinois,0,29,180655
3,17,Illinois,0,30,175323
3,17,Illinois,0,31,177961
3,17,Illinois,0,32,178780
3,17,Illinois,0,33,177801
3,17,Illinois,0,34,182567
3,17,Illinois,0,35,171169
3,17,Illinois,0,36,167187
3,17,Illinois,0,37,166176
3,17,Illinois,0,38,160372
3,17,Illinois,0,39,165243
3,17,Illinois,0,40,159202
3,17,Illinois,0,41,161353
3,17,Illinois,0,42,168687
3,17,Illinois,0,43,177243
3,17,Illinois,0,44,179224
3,17,Illinois,0,45,168779
3,17,Illinois,0,46,166498
3,17,Illinois,0,47,166629
3,17,Illinois,0,48,169673
3,17,Illinois,0,49,179283
3,17,Illinois,0,50,181523
3,17,Illinois,0,51,181839
3,17,Illinois,0,52,182245
3,17,Illinois,0,53,185544
3,17,Illinois,0,54,188339
3,17,Illinois,0,55,181441
3,17,Illinois,0,56,180473
3,17,Illinois,0,57,177357
3,17,Illinois,0,58,170492
3,17,Illinois,0,59,169157
3,17,Illinois,0,60,159904
3,17,Illinois,0,61,153482
3,17,Illinois,0,62,147104
3,17,Illinois,0,63,142395
3,17,Illinois,0,64,137167
3,17,Illinois,0,65,130142
3,17,Illinois,0,66,127705
3,17,Illinois,0,67,132907
3,17,Illinois,0,68,96890
3,17,Illinois,0,69,94087
3,17,Illinois,0,70,92154
3,17,Illinois,0,71,96312
3,17,Illinois,0,72,84574
3,17,Illinois,0,73,76105
3,17,Illinois,0,74,71246
3,17,Illinois,0,75,68008
3,17,Illinois,0,76,65351
3,17,Illinois,0,77,59876
3,17,Illinois,0,78,57247
3,17,Illinois,0,79,54608
3,17,Illinois,0,80,48728
3,17,Illinois,0,81,47259
3,17,Illinois,0,82,44643
3,17,Illinois,0,83,43255
3,17,Illinois,0,84,41384
3,17,Illinois,0,85,256052
3,17,Illinois,0,999,12853463
3,17,Illinois,1,0,79680
3,17,Illinois,1,1,79706
3,17,Illinois,1,2,80198
3,17,Illinois,1,3,81570
3,17,Illinois,1,4,81866
3,17,Illinois,1,5,81671
3,17,Illinois,1,6,84218
3,17,Illinois,1,7,84544
3,17,Illinois,1,8,85387
3,17,Illinois,1,9,85879
3,17,Illinois,1,10,86484
3,17,Illinois,1,11,86086
3,17,Illinois,1,12,85710
3,17,Illinois,1,13,87436
3,17,Illinois,1,14,88818
3,17,Illinois,1,15,87464
3,17,Illinois,1,16,88319
3,17,Illinois,1,17,88418
3,17,Illinois,1,18,87086
3,17,Illinois,1,19,86559
3,17,Illinois,1,20,88625
3,17,Illinois,1,21,89970
3,17,Illinois,1,22,91774
3,17,Illinois,1,23,91925
3,17,Illinois,1,24,91299
3,17,Illinois,1,25,88278
3,17,Illinois,1,26,87337
3,17,Illinois,1,27,87118
3,17,Illinois,1,28,89081
3,17,Illinois,1,29,90858
3,17,Illinois,1,30,87678
3,17,Illinois,1,31,88663
3,17,Illinois,1,32,89367
3,17,Illinois,1,33,88520
3,17,Illinois,1,34,91305
3,17,Illinois,1,35,85222
3,17,Illinois,1,36,83460
3,17,Illinois,1,37,83022
3,17,Illinois,1,38,80186
3,17,Illinois,1,39,82619
3,17,Illinois,1,40,79156
3,17,Illinois,1,41,79770
3,17,Illinois,1,42,83806
3,17,Illinois,1,43,87856
3,17,Illinois,1,44,88899
3,17,Illinois,1,45,83910
3,17,Illinois,1,46,82622
3,17,Illinois,1,47,82465
3,17,Illinois,1,48,83996
3,17,Illinois,1,49,88846
3,17,Illinois,1,50,89352
3,17,Illinois,1,51,89407
3,17,Illinois,1,52,89469
3,17,Illinois,1,53,90989
3,17,Illinois,1,54,92338
3,17,Illinois,1,55,88590
3,17,Illinois,1,56,88074
3,17,Illinois,1,57,86522
3,17,Illinois,1,58,82474
3,17,Illinois,1,59,81920
3,17,Illinois,1,60,77352
3,17,Illinois,1,61,73807
3,17,Illinois,1,62,70713
3,17,Illinois,1,63,67815
3,17,Illinois,1,64,65378
3,17,Illinois,1,65,61773
3,17,Illinois,1,66,60445
3,17,Illinois,1,67,62584
3,17,Illinois,1,68,45395
3,17,Illinois,1,69,43718
3,17,Illinois,1,70,42652
3,17,Illinois,1,71,44025
3,17,Illinois,1,72,38279
3,17,Illinois,1,73,34127
3,17,Illinois,1,74,31529
3,17,Illinois,1,75,29960
3,17,Illinois,1,76,28634
3,17,Illinois,1,77,26020
3,17,Illinois,1,78,24582
3,17,Illinois,1,79,23029
3,17,Illinois,1,80,20316
3,17,Illinois,1,81,19331
3,17,Illinois,1,82,17838
3,17,Illinois,1,83,16870
3,17,Illinois,1,84,15858
3,17,Illinois,1,85,83669
3,17,Illinois,1,999,6299566
3,17,Illinois,2,0,76454
3,17,Illinois,2,1,76654
3,17,Illinois,2,2,77917
3,17,Illinois,2,3,78093
3,17,Illinois,2,4,78547
3,17,Illinois,2,5,78854
3,17,Illinois,2,6,81683
3,17,Illinois,2,7,82529
3,17,Illinois,2,8,81670
3,17,Illinois,2,9,81891
3,17,Illinois,2,10,83209
3,17,Illinois,2,11,82377
3,17,Illinois,2,12,82299
3,17,Illinois,2,13,84316
3,17,Illinois,2,14,85316
3,17,Illinois,2,15,83838
3,17,Illinois,2,16,84322
3,17,Illinois,2,17,84986
3,17,Illinois,2,18,82397
3,17,Illinois,2,19,83580
3,17,Illinois,2,20,86458
3,17,Illinois,2,21,86956
3,17,Illinois,2,22,90772
3,17,Illinois,2,23,90580
3,17,Illinois,2,24,89951
3,17,Illinois,2,25,87278
3,17,Illinois,2,26,86515
3,17,Illinois,2,27,86507
3,17,Illinois,2,28,88208
3,17,Illinois,2,29,89797
3,17,Illinois,2,30,87645
3,17,Illinois,2,31,89298
3,17,Illinois,2,32,89413
3,17,Illinois,2,33,89281
3,17,Illinois,2,34,91262
3,17,Illinois,2,35,85947
3,17,Illinois,2,36,83727
3,17,Illinois,2,37,83154
3,17,Illinois,2,38,80186
3,17,Illinois,2,39,82624
3,17,Illinois,2,40,80046
3,17,Illinois,2,41,81583
3,17,Illinois,2,42,84881
3,17,Illinois,2,43,89387
3,17,Illinois,2,44,90325
3,17,Illinois,2,45,84869
3,17,Illinois,2,46,83876
3,17,Illinois,2,47,84164
3,17,Illinois,2,48,85677
3,17,Illinois,2,49,90437
3,17,Illinois,2,50,92171
3,17,Illinois,2,51,92432
3,17,Illinois,2,52,92776
3,17,Illinois,2,53,94555
3,17,Illinois,2,54,96001
3,17,Illinois,2,55,92851
3,17,Illinois,2,56,92399
3,17,Illinois,2,57,90835
3,17,Illinois,2,58,88018
3,17,Illinois,2,59,87237
3,17,Illinois,2,60,82552
3,17,Illinois,2,61,79675
3,17,Illinois,2,62,76391
3,17,Illinois,2,63,74580
3,17,Illinois,2,64,71789
3,17,Illinois,2,65,68369
3,17,Illinois,2,66,67260
3,17,Illinois,2,67,70323
3,17,Illinois,2,68,51495
3,17,Illinois,2,69,50369
3,17,Illinois,2,70,49502
3,17,Illinois,2,71,52287
3,17,Illinois,2,72,46295
3,17,Illinois,2,73,41978
3,17,Illinois,2,74,39717
3,17,Illinois,2,75,38048
3,17,Illinois,2,76,36717
3,17,Illinois,2,77,33856
3,17,Illinois,2,78,32665
3,17,Illinois,2,79,31579
3,17,Illinois,2,80,28412
3,17,Illinois,2,81,27928
3,17,Illinois,2,82,26805
3,17,Illinois,2,83,26385
3,17,Illinois,2,84,25526
3,17,Illinois,2,85,172383
3,17,Illinois,2,999,6553897
3,18,Indiana,0,0,82993
3,18,Indiana,0,1,83660
3,18,Indiana,0,2,83634
3,18,Indiana,0,3,84197
3,18,Indiana,0,4,85003
3,18,Indiana,0,5,85603
3,18,Indiana,0,6,88344
3,18,Indiana,0,7,89522
3,18,Indiana,0,8,88551
3,18,Indiana,0,9,88539
3,18,Indiana,0,10,89578
3,18,Indiana,0,11,88468
3,18,Indiana,0,12,88418
3,18,Indiana,0,13,91110
3,18,Indiana,0,14,92629
3,18,Indiana,0,15,90891
3,18,Indiana,0,16,90550
3,18,Indiana,0,17,90237
3,18,Indiana,0,18,87076
3,18,Indiana,0,19,96558
3,18,Indiana,0,20,98981
3,18,Indiana,0,21,97932
3,18,Indiana,0,22,101073
3,18,Indiana,0,23,96426
3,18,Indiana,0,24,90998
3,18,Indiana,0,25,86151
3,18,Indiana,0,26,84755
3,18,Indiana,0,27,82747
3,18,Indiana,0,28,83462
3,18,Indiana,0,29,84120
3,18,Indiana,0,30,82035
3,18,Indiana,0,31,84134
3,18,Indiana,0,32,84409
3,18,Indiana,0,33,85288
3,18,Indiana,0,34,87587
3,18,Indiana,0,35,82756
3,18,Indiana,0,36,81073
3,18,Indiana,0,37,80411
3,18,Indiana,0,38,78158
3,18,Indiana,0,39,80815
3,18,Indiana,0,40,78392
3,18,Indiana,0,41,79842
3,18,Indiana,0,42,84364
3,18,Indiana,0,43,89391
3,18,Indiana,0,44,88457
3,18,Indiana,0,45,83405
3,18,Indiana,0,46,81517
3,18,Indiana,0,47,82958
3,18,Indiana,0,48,84054
3,18,Indiana,0,49,90318
3,18,Indiana,0,50,92859
3,18,Indiana,0,51,92283
3,18,Indiana,0,52,92838
3,18,Indiana,0,53,95204
3,18,Indiana,0,54,95233
3,18,Indiana,0,55,92835
3,18,Indiana,0,56,93030
3,18,Indiana,0,57,91751
3,18,Indiana,0,58,88076
3,18,Indiana,0,59,87419
3,18,Indiana,0,60,84105
3,18,Indiana,0,61,80993
3,18,Indiana,0,62,77778
3,18,Indiana,0,63,74342
3,18,Indiana,0,64,72023
3,18,Indiana,0,65,70303
3,18,Indiana,0,66,67902
3,18,Indiana,0,67,71235
3,18,Indiana,0,68,50953
3,18,Indiana,0,69,50826
3,18,Indiana,0,70,49379
3,18,Indiana,0,71,51503
3,18,Indiana,0,72,44887
3,18,Indiana,0,73,40907
3,18,Indiana,0,74,38216
3,18,Indiana,0,75,36403
3,18,Indiana,0,76,34914
3,18,Indiana,0,77,31641
3,18,Indiana,0,78,29960
3,18,Indiana,0,79,28612
3,18,Indiana,0,80,25630
3,18,Indiana,0,81,24971
3,18,Indiana,0,82,23428
3,18,Indiana,0,83,22189
3,18,Indiana,0,84,21162
3,18,Indiana,0,85,126423
3,18,Indiana,0,999,6593783
3,18,Indiana,1,0,42516
3,18,Indiana,1,1,42688
3,18,Indiana,1,2,43174
3,18,Indiana,1,3,43036
3,18,Indiana,1,4,43490
3,18,Indiana,1,5,43693
3,18,Indiana,1,6,45138
3,18,Indiana,1,7,45646
3,18,Indiana,1,8,45274
3,18,Indiana,1,9,45556
3,18,Indiana,1,10,46067
3,18,Indiana,1,11,45249
3,18,Indiana,1,12,45054
3,18,Indiana,1,13,46561
3,18,Indiana,1,14,47309
3,18,Indiana,1,15,46432
3,18,Indiana,1,16,46065
3,18,Indiana,1,17,46054
3,18,Indiana,1,18,44919
3,18,Indiana,1,19,49562
3,18,Indiana,1,20,50837
3,18,Indiana,1,21,49582
3,18,Indiana,1,22,51536
3,18,Indiana,1,23,48479
3,18,Indiana,1,24,45398
3,18,Indiana,1,25,43542
3,18,Indiana,1,26,42745
3,18,Indiana,1,27,41360
3,18,Indiana,1,28,41581
3,18,Indiana,1,29,42130
3,18,Indiana,1,30,41093
3,18,Indiana,1,31,41898
3,18,Indiana,1,32,42321
3,18,Indiana,1,33,42639
3,18,Indiana,1,34,43907
3,18,Indiana,1,35,41222
3,18,Indiana,1,36,40726
3,18,Indiana,1,37,40099
3,18,Indiana,1,38,39163
3,18,Indiana,1,39,40230
3,18,Indiana,1,40,39162
3,18,Indiana,1,41,39748
3,18,Indiana,1,42,42129
3,18,Indiana,1,43,44947
3,18,Indiana,1,44,44493
3,18,Indiana,1,45,41896
3,18,Indiana,1,46,40676
3,18,Indiana,1,47,41346
3,18,Indiana,1,48,41681
3,18,Indiana,1,49,44817
3,18,Indiana,1,50,46104
3,18,Indiana,1,51,45647
3,18,Indiana,1,52,45758
3,18,Indiana,1,53,46788
3,18,Indiana,1,54,47178
3,18,Indiana,1,55,45665
3,18,Indiana,1,56,45779
3,18,Indiana,1,57,45072
3,18,Indiana,1,58,43042
3,18,Indiana,1,59,42733
3,18,Indiana,1,60,41062
3,18,Indiana,1,61,39204
3,18,Indiana,1,62,37626
3,18,Indiana,1,63,35714
3,18,Indiana,1,64,34522
3,18,Indiana,1,65,33575
3,18,Indiana,1,66,32313
3,18,Indiana,1,67,33681
3,18,Indiana,1,68,23979
3,18,Indiana,1,69,23895
3,18,Indiana,1,70,22919
3,18,Indiana,1,71,23843
3,18,Indiana,1,72,20654
3,18,Indiana,1,73,18624
3,18,Indiana,1,74,17236
3,18,Indiana,1,75,16367
3,18,Indiana,1,76,15533
3,18,Indiana,1,77,13928
3,18,Indiana,1,78,12958
3,18,Indiana,1,79,12132
3,18,Indiana,1,80,10760
3,18,Indiana,1,81,10198
3,18,Indiana,1,82,9396
3,18,Indiana,1,83,8683
3,18,Indiana,1,84,8062
3,18,Indiana,1,85,41301
3,18,Indiana,1,999,3246797
3,18,Indiana,2,0,40477
3,18,Indiana,2,1,40972
3,18,Indiana,2,2,40460
3,18,Indiana,2,3,41161
3,18,Indiana,2,4,41513
3,18,Indiana,2,5,41910
3,18,Indiana,2,6,43206
3,18,Indiana,2,7,43876
3,18,Indiana,2,8,43277
3,18,Indiana,2,9,42983
3,18,Indiana,2,10,43511
3,18,Indiana,2,11,43219
3,18,Indiana,2,12,43364
3,18,Indiana,2,13,44549
3,18,Indiana,2,14,45320
3,18,Indiana,2,15,44459
3,18,Indiana,2,16,44485
3,18,Indiana,2,17,44183
3,18,Indiana,2,18,42157
3,18,Indiana,2,19,46996
3,18,Indiana,2,20,48144
3,18,Indiana,2,21,48350
3,18,Indiana,2,22,49537
3,18,Indiana,2,23,47947
3,18,Indiana,2,24,45600
3,18,Indiana,2,25,42609
3,18,Indiana,2,26,42010
3,18,Indiana,2,27,41387
3,18,Indiana,2,28,41881
3,18,Indiana,2,29,41990
3,18,Indiana,2,30,40942
3,18,Indiana,2,31,42236
3,18,Indiana,2,32,42088
3,18,Indiana,2,33,42649
3,18,Indiana,2,34,43680
3,18,Indiana,2,35,41534
3,18,Indiana,2,36,40347
3,18,Indiana,2,37,40312
3,18,Indiana,2,38,38995
3,18,Indiana,2,39,40585
3,18,Indiana,2,40,39230
3,18,Indiana,2,41,40094
3,18,Indiana,2,42,42235
3,18,Indiana,2,43,44444
3,18,Indiana,2,44,43964
3,18,Indiana,2,45,41509
3,18,Indiana,2,46,40841
3,18,Indiana,2,47,41612
3,18,Indiana,2,48,42373
3,18,Indiana,2,49,45501
3,18,Indiana,2,50,46755
3,18,Indiana,2,51,46636
3,18,Indiana,2,52,47080
3,18,Indiana,2,53,48416
3,18,Indiana,2,54,48055
3,18,Indiana,2,55,47170
3,18,Indiana,2,56,47251
3,18,Indiana,2,57,46679
3,18,Indiana,2,58,45034
3,18,Indiana,2,59,44686
3,18,Indiana,2,60,43043
3,18,Indiana,2,61,41789
3,18,Indiana,2,62,40152
3,18,Indiana,2,63,38628
3,18,Indiana,2,64,37501
3,18,Indiana,2,65,36728
3,18,Indiana,2,66,35589
3,18,Indiana,2,67,37554
3,18,Indiana,2,68,26974
3,18,Indiana,2,69,26931
3,18,Indiana,2,70,26460
3,18,Indiana,2,71,27660
3,18,Indiana,2,72,24233
3,18,Indiana,2,73,22283
3,18,Indiana,2,74,20980
3,18,Indiana,2,75,20036
3,18,Indiana,2,76,19381
3,18,Indiana,2,77,17713
3,18,Indiana,2,78,17002
3,18,Indiana,2,79,16480
3,18,Indiana,2,80,14870
3,18,Indiana,2,81,14773
3,18,Indiana,2,82,14032
3,18,Indiana,2,83,13506
3,18,Indiana,2,84,13100
3,18,Indiana,2,85,85122
3,18,Indiana,2,999,3346986
4,19,Iowa,0,0,38771
4,19,Iowa,0,1,39007
4,19,Iowa,0,2,39077
4,19,Iowa,0,3,38605
4,19,Iowa,0,4,39880
4,19,Iowa,0,5,40168
4,19,Iowa,0,6,41459
4,19,Iowa,0,7,41695
4,19,Iowa,0,8,41347
4,19,Iowa,0,9,40580
4,19,Iowa,0,10,40796
4,19,Iowa,0,11,40267
4,19,Iowa,0,12,39874
4,19,Iowa,0,13,40873
4,19,Iowa,0,14,41302
4,19,Iowa,0,15,40518
4,19,Iowa,0,16,40788
4,19,Iowa,0,17,40947
4,19,Iowa,0,18,42163
4,19,Iowa,0,19,48280
4,19,Iowa,0,20,48308
4,19,Iowa,0,21,47968
4,19,Iowa,0,22,48239
4,19,Iowa,0,23,43760
4,19,Iowa,0,24,41567
4,19,Iowa,0,25,39121
4,19,Iowa,0,26,37033
4,19,Iowa,0,27,36880
4,19,Iowa,0,28,38055
4,19,Iowa,0,29,39955
4,19,Iowa,0,30,39245
4,19,Iowa,0,31,40036
4,19,Iowa,0,32,40219
4,19,Iowa,0,33,40042
4,19,Iowa,0,34,41105
4,19,Iowa,0,35,38371
4,19,Iowa,0,36,37386
4,19,Iowa,0,37,36222
4,19,Iowa,0,38,34702
4,19,Iowa,0,39,35768
4,19,Iowa,0,40,33725
4,19,Iowa,0,41,33700
4,19,Iowa,0,42,35783
4,19,Iowa,0,43,38334
4,19,Iowa,0,44,38753
4,19,Iowa,0,45,37241
4,19,Iowa,0,46,36326
4,19,Iowa,0,47,36818
4,19,Iowa,0,48,37729
4,19,Iowa,0,49,40203
4,19,Iowa,0,50,41808
4,19,Iowa,0,51,42576
4,19,Iowa,0,52,43516
4,19,Iowa,0,53,44823
4,19,Iowa,0,54,45393
4,19,Iowa,0,55,43698
4,19,Iowa,0,56,43847
4,19,Iowa,0,57,43523
4,19,Iowa,0,58,42327
4,19,Iowa,0,59,42331
4,19,Iowa,0,60,40870
4,19,Iowa,0,61,39570
4,19,Iowa,0,62,38721
4,19,Iowa,0,63,37069
4,19,Iowa,0,64,35161
4,19,Iowa,0,65,33741
4,19,Iowa,0,66,32838
4,19,Iowa,0,67,34184
4,19,Iowa,0,68,24622
4,19,Iowa,0,69,24317
4,19,Iowa,0,70,23888
4,19,Iowa,0,71,24603
4,19,Iowa,0,72,21674
4,19,Iowa,0,73,20535
4,19,Iowa,0,74,19546
4,19,Iowa,0,75,18705
4,19,Iowa,0,76,18048
4,19,Iowa,0,77,17034
4,19,Iowa,0,78,16559
4,19,Iowa,0,79,15887
4,19,Iowa,0,80,14131
4,19,Iowa,0,81,13799
4,19,Iowa,0,82,13473
4,19,Iowa,0,83,12764
4,19,Iowa,0,84,12299
4,19,Iowa,0,85,78702
4,19,Iowa,0,999,3105573
4,19,Iowa,1,0,19838
4,19,Iowa,1,1,19939
4,19,Iowa,1,2,19931
4,19,Iowa,1,3,19815
4,19,Iowa,1,4,20236
4,19,Iowa,1,5,20571
4,19,Iowa,1,6,21141
4,19,Iowa,1,7,21314
4,19,Iowa,1,8,21136
4,19,Iowa,1,9,20679
4,19,Iowa,1,10,20958
4,19,Iowa,1,11,20566
4,19,Iowa,1,12,20341
4,19,Iowa,1,13,20927
4,19,Iowa,1,14,21110
4,19,Iowa,1,15,20737
4,19,Iowa,1,16,20862
4,19,Iowa,1,17,21144
4,19,Iowa,1,18,21671
4,19,Iowa,1,19,24727
4,19,Iowa,1,20,24794
4,19,Iowa,1,21,24579
4,19,Iowa,1,22,24896
4,19,Iowa,1,23,22665
4,19,Iowa,1,24,21282
4,19,Iowa,1,25,20401
4,19,Iowa,1,26,18854
4,19,Iowa,1,27,18798
4,19,Iowa,1,28,19398
4,19,Iowa,1,29,20422
4,19,Iowa,1,30,20192
4,19,Iowa,1,31,20330
4,19,Iowa,1,32,20568
4,19,Iowa,1,33,20457
4,19,Iowa,1,34,20860
4,19,Iowa,1,35,19535
4,19,Iowa,1,36,19039
4,19,Iowa,1,37,18323
4,19,Iowa,1,38,17558
4,19,Iowa,1,39,18297
4,19,Iowa,1,40,17113
4,19,Iowa,1,41,16955
4,19,Iowa,1,42,18041
4,19,Iowa,1,43,19275
4,19,Iowa,1,44,19729
4,19,Iowa,1,45,18727
4,19,Iowa,1,46,18395
4,19,Iowa,1,47,18550
4,19,Iowa,1,48,18961
4,19,Iowa,1,49,20177
4,19,Iowa,1,50,21005
4,19,Iowa,1,51,21190
4,19,Iowa,1,52,21481
4,19,Iowa,1,53,22212
4,19,Iowa,1,54,22744
4,19,Iowa,1,55,21740
4,19,Iowa,1,56,21867
4,19,Iowa,1,57,21609
4,19,Iowa,1,58,20963
4,19,Iowa,1,59,21165
4,19,Iowa,1,60,20362
4,19,Iowa,1,61,19704
4,19,Iowa,1,62,19269
4,19,Iowa,1,63,18310
4,19,Iowa,1,64,17546
4,19,Iowa,1,65,16538
4,19,Iowa,1,66,15890
4,19,Iowa,1,67,16674
4,19,Iowa,1,68,11890
4,19,Iowa,1,69,11633
4,19,Iowa,1,70,11302
4,19,Iowa,1,71,11634
4,19,Iowa,1,72,10171
4,19,Iowa,1,73,9488
4,19,Iowa,1,74,8960
4,19,Iowa,1,75,8466
4,19,Iowa,1,76,8098
4,19,Iowa,1,77,7638
4,19,Iowa,1,78,7341
4,19,Iowa,1,79,6836
4,19,Iowa,1,80,5952
4,19,Iowa,1,81,5782
4,19,Iowa,1,82,5477
4,19,Iowa,1,83,5202
4,19,Iowa,1,84,4683
4,19,Iowa,1,85,26070
4,19,Iowa,1,999,1541706
4,19,Iowa,2,0,18933
4,19,Iowa,2,1,19068
4,19,Iowa,2,2,19146
4,19,Iowa,2,3,18790
4,19,Iowa,2,4,19644
4,19,Iowa,2,5,19597
4,19,Iowa,2,6,20318
4,19,Iowa,2,7,20381
4,19,Iowa,2,8,20211
4,19,Iowa,2,9,19901
4,19,Iowa,2,10,19838
4,19,Iowa,2,11,19701
4,19,Iowa,2,12,19533
4,19,Iowa,2,13,19946
4,19,Iowa,2,14,20192
4,19,Iowa,2,15,19781
4,19,Iowa,2,16,19926
4,19,Iowa,2,17,19803
4,19,Iowa,2,18,20492
4,19,Iowa,2,19,23553
4,19,Iowa,2,20,23514
4,19,Iowa,2,21,23389
4,19,Iowa,2,22,23343
4,19,Iowa,2,23,21095
4,19,Iowa,2,24,20285
4,19,Iowa,2,25,18720
4,19,Iowa,2,26,18179
4,19,Iowa,2,27,18082
4,19,Iowa,2,28,18657
4,19,Iowa,2,29,19533
4,19,Iowa,2,30,19053
4,19,Iowa,2,31,19706
4,19,Iowa,2,32,19651
4,19,Iowa,2,33,19585
4,19,Iowa,2,34,20245
4,19,Iowa,2,35,18836
4,19,Iowa,2,36,18347
4,19,Iowa,2,37,17899
4,19,Iowa,2,38,17144
4,19,Iowa,2,39,17471
4,19,Iowa,2,40,16612
4,19,Iowa,2,41,16745
4,19,Iowa,2,42,17742
4,19,Iowa,2,43,19059
4,19,Iowa,2,44,19024
4,19,Iowa,2,45,18514
4,19,Iowa,2,46,17931
4,19,Iowa,2,47,18268
4,19,Iowa,2,48,18768
4,19,Iowa,2,49,20026
4,19,Iowa,2,50,20803
4,19,Iowa,2,51,21386
4,19,Iowa,2,52,22035
4,19,Iowa,2,53,22611
4,19,Iowa,2,54,22649
4,19,Iowa,2,55,21958
4,19,Iowa,2,56,21980
4,19,Iowa,2,57,21914
4,19,Iowa,2,58,21364
4,19,Iowa,2,59,21166
4,19,Iowa,2,60,20508
4,19,Iowa,2,61,19866
4,19,Iowa,2,62,19452
4,19,Iowa,2,63,18759
4,19,Iowa,2,64,17615
4,19,Iowa,2,65,17203
4,19,Iowa,2,66,16948
4,19,Iowa,2,67,17510
4,19,Iowa,2,68,12732
4,19,Iowa,2,69,12684
4,19,Iowa,2,70,12586
4,19,Iowa,2,71,12969
4,19,Iowa,2,72,11503
4,19,Iowa,2,73,11047
4,19,Iowa,2,74,10586
4,19,Iowa,2,75,10239
4,19,Iowa,2,76,9950
4,19,Iowa,2,77,9396
4,19,Iowa,2,78,9218
4,19,Iowa,2,79,9051
4,19,Iowa,2,80,8179
4,19,Iowa,2,81,8017
4,19,Iowa,2,82,7996
4,19,Iowa,2,83,7562
4,19,Iowa,2,84,7616
4,19,Iowa,2,85,52632
4,19,Iowa,2,999,1563867
4,20,Kansas,0,0,39922
4,20,Kansas,0,1,40353
4,20,Kansas,0,2,39784
4,20,Kansas,0,3,39973
4,20,Kansas,0,4,40575
4,20,Kansas,0,5,40082
4,20,Kansas,0,6,41406
4,20,Kansas,0,7,40976
4,20,Kansas,0,8,40551
4,20,Kansas,0,9,40240
4,20,Kansas,0,10,40350
4,20,Kansas,0,11,40030
4,20,Kansas,0,12,39122
4,20,Kansas,0,13,40128
4,20,Kansas,0,14,40663
4,20,Kansas,0,15,39578
4,20,Kansas,0,16,39749
4,20,Kansas,0,17,39182
4,20,Kansas,0,18,39122
4,20,Kansas,0,19,41910
4,20,Kansas,0,20,43873
4,20,Kansas,0,21,43293
4,20,Kansas,0,22,44391
4,20,Kansas,0,23,42786
4,20,Kansas,0,24,39131
4,20,Kansas,0,25,37369
4,20,Kansas,0,26,36465
4,20,Kansas,0,27,36400
4,20,Kansas,0,28,37755
4,20,Kansas,0,29,38283
4,20,Kansas,0,30,37843
